date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2006-05-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.27
2006-05-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.4,0.22
2006-05-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,12.26,1.1
2006-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.7,0.24
2006-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.22,0.46
2006-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,13,1.14
2006-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,9.25,0.81
2006-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,7.85,0.69
2006-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,12.7,1.12
2006-06-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.3,0.2
2006-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.4,0.21
2006-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,14.2,1.25
2006-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,10,0.88
2006-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,13,1.14
2006-06-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.26
2006-06-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.3,0.2
2006-06-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,13.15,1.16
2006-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.6,0.24
2006-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.52,0.5
2006-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,12.95,1.18
2006-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,12.35,1.13
2006-07-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.32,0.21
2006-07-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.12,0.47
2006-07-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.4,0.22
2006-07-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,14,1.28
2006-07-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,10,0.91
2006-07-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,12.75,1.16
2006-07-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.27
2006-07-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.35,0.21
2006-07-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,12.75,1.16
2006-08-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.77,0.26
2006-08-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.6,0.52
2006-08-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,12.75,1.18
2006-08-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,7.76,0.72
2006-08-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.86,1.1
2006-08-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.26,0.21
2006-08-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.12,0.48
2006-08-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.4,0.22
2006-08-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,14,1.3
2006-08-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,10,0.93
2006-08-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.7,1.09
2006-08-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.28
2006-08-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.52,0.23
2006-08-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,12.52,1.16
2006-09-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.88,0.26
2006-09-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,12,1.1
2006-09-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,7.68,0.7
2006-09-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,12.25,1.12
2006-09-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.4,0.22
2006-09-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.7,0.25
2006-09-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,10,0.91
2006-09-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,12,1.1
2006-09-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.27
2006-09-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.65,0.24
2006-09-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,12.05,1.1
2006-10-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.9,0.27
2006-10-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,12,1.11
2006-10-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.68,1.08
2006-10-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.52,0.23
2006-10-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.28
2006-10-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,13,1.2
2006-10-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,10,0.92
2006-10-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,12,1.11
2006-10-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.28
2006-10-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.48,0.23
2006-10-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.3,1.04
2006-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.94,0.27
2006-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,11.3,1.04
2006-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,8.96,0.83
2006-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,7.06,0.65
2006-11-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.7,0.25
2006-11-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.52,0.51
2006-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.28
2006-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,13,1.2
2006-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,9.6,0.89
2006-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.2,1.03
2006-11-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.28
2006-11-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.7,0.25
2006-11-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.62,1.07
2006-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.22,0.3
2006-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.82,0.54
2006-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,11.5,1.07
2006-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,8.95,0.83
2006-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,6.95,0.65
2006-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,10.95,1.02
2006-12-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.5,0.51
2006-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.28
2006-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,13,1.21
2006-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,9.5,0.88
2006-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.5,1.07
2006-12-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.25,0.3
2006-12-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,2.76,0.26
2006-12-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.65,1.08
2007-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.45,0.31
2007-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.9,0.54
2007-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,11.7,1.07
2007-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,8.67,0.79
2007-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,8.76,0.8
2007-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.2,1.02
2007-01-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.54,0.51
2007-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.27
2007-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,12.6,1.15
2007-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,9.1,0.83
2007-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,10.7,0.98
2007-01-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.1,0.37
2007-01-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.32,0.3
2007-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.55,0.32
2007-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.95,0.54
2007-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,11.58,1.06
2007-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,8.35,0.76
2007-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,8.65,0.79
2007-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.55,1.05
2007-02-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,5.88,0.54
2007-02-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,12.5,1.14
2007-02-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,9,0.82
2007-02-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,10.5,0.96
2007-02-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.41
2007-02-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.5,0.32
2007-02-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.65,1.06
2007-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.54,0.32
2007-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,6.22,0.56
2007-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,11.5,1.03
2007-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,8.36,0.75
2007-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,8.58,0.77
2007-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.5,1.03
2007-03-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.5,0.31
2007-03-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,6.25,0.56
2007-03-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.27
2007-03-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,9,0.81
2007-03-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,10.5,0.94
2007-03-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.4
2007-03-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.5,0.31
2007-03-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.32,1.02
2007-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.48,0.32
2007-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,6.4,0.58
2007-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,11.38,1.04
2007-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,8.36,0.76
2007-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,8.2,0.75
2007-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.5,1.05
2007-04-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.5,0.32
2007-04-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,6.5,0.59
2007-04-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,12.5,1.14
2007-04-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,9,0.82
2007-04-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.5,1.05
2007-04-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.41
2007-04-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.5,0.32
2007-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.42,0.32
2007-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,6.44,0.6
2007-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,11.5,1.06
2007-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,8.36,0.77
2007-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,7.82,0.72
2007-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.46,1.06
2007-05-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.3,0.31
2007-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3,0.28
2007-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,12.5,1.16
2007-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,9,0.83
2007-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,11.5,1.06
